24,79.91084447,86.45220101,93.02265441
24.5,80.26037074,86.86160934,93.45923029
25.5,81.0052937,87.65247282,94.38278047
26.5,81.7341574,88.42326434,95.27761711
27.5,82.44845648,89.17549228,96.14511823
28.5,83.14944982,89.91040853,96.98662531
29.5,83.83819399,90.62907762,97.8034532
30.5,84.51558277,91.33242379,98.59690538
31.5,85.18238019,92.02127167,99.36828331
32.5,85.83925011,92.69637946,100.1188932
33.5,86.48678276,93.35846546,100.8500508
34.5,87.12551862,94.00822923,101.5630853
35.5,87.75596799,94.64636981,102.2593402
36.5,88.37863651,95.27359106,102.940182
37.5,88.93297086,95.91474929,103.5982668
38.5,89.47916294,96.54734328,104.2502776
39.5,90.01765704,97.17191309,104.8967054
40.5,90.54890623,97.78897727,105.5380208
41.5,91.07337426,98.3990283,106.1746779
42.5,91.59152368,99.00254338,106.8071048
43.5,92.10382052,99.599977,107.4357106
44.5,92.6107295,100.191764,108.0608826
45.5,93.11271174,100.7783198,108.6829866
46.5,93.61022262,101.3600411,109.3023669
47.5,94.10370972,101.9373058,109.9193463
48.5,94.59361093,102.5104735,110.5342263
49.5,95.08035263,103.0798852,111.1472879
50.5,95.56434805,103.645864,111.7587911
51.5,96.04599748,104.208713,112.3689778
52.5,96.52567713,104.7687256,112.9780622
53.5,97.00375833,105.3261638,113.5862516
54.5,97.48058355,105.8812823,114.1937245
55.5,97.95647862,106.4343146,114.800644
56.5,98.43174768,106.9854769,115.4071549
57.5,98.90667254,107.534968,116.0133837
58.5,99.3815118,108.0829695,116.6194398
59.5,99.85650001,108.6296457,117.2254154
60.5,100.331847,109.1751441,117.831386
61.5,100.8077371,109.7195954,118.4374113
62.5,101.2843288,110.2631136,119.0435349
63.5,101.7617545,110.8057967,119.6497853
64.5,102.2401199,111.3477265,120.2561762
65.5,102.719504,111.8889694,120.8627069
66.5,103.1999595,112.4295761,121.4693629
67.5,103.6815122,112.9695827,122.0761162
68.5,104.164162,113.5090108,122.682926
69.5,104.6478827,114.0478678,123.2897392
70.5,105.1326221,114.5861486,123.8964899
71.5,105.6183068,115.1238315,124.5031042
72.5,106.1048359,115.6608862,125.1094938
73.5,106.592087,116.1972691,125.7155618
74.5,107.0799166,116.732925,126.3212019
75.5,107.5681606,117.2677879,126.926299
76.5,108.0566359,117.8017819,127.5307299
77.5,108.5451423,118.3348215,128.134364
78.5,109.0334636,118.8668123,128.737064
79.5,109.5213695,119.397652,129.3386866
80.5,110.0086174,119.9272309,129.9390834
81.5,110.4949545,120.455433,130.5381015
82.5,110.9801192,120.9821362,131.1355844
83.5,111.4638437,121.5072136,131.7313729
84.5,111.9458554,122.0305342,132.3253057
85.5,112.4258796,122.5519634,132.9172205
86.5,112.9036412,123.0713645,133.5069548
87.5,113.3788664,123.588599,134.0943467
88.5,113.8512827,124.1035312,134.6792321
89.5,114.3206308,124.6160161,135.2614591
90.5,114.7866522,125.1259182,135.8408704
91.5,115.2491001,125.6331012,136.4173156
92.5,115.7077388,126.1374319,136.9906494
93.5,116.1623461,126.6387804,137.5607324
94.5,116.6127146,127.1370217,138.1274323
95.5,117.0586529,127.6320362,138.6906245
96.5,117.4999879,128.1237104,139.2501934
97.5,117.9365657,128.6119383,139.8060325
98.5,118.3682526,129.096622,140.3580462
99.5,118.794937,129.5776723,140.9061502
100.5,119.2165297,130.0550101,141.4502723
101.5,119.6329654,130.5285669,141.9903534
102.5,120.0442031,130.9982857,142.5263486
103.5,120.450227,131.4641218,143.0582274
104.5,120.8510473,131.9260439,143.5859753
105.5,121.2467001,132.3840348,144.109594
106.5,121.6372483,132.838092,144.6291028
107.5,122.0227817,133.2882291,145.1445387
108.5,122.4034171,133.7344759,145.6559581
109.5,122.7792983,134.1768801,146.1634368
110.5,123.1505962,134.6155076,146.6670713
111.5,123.5175084,135.0504433,147.1669794
112.5,123.8802592,135.4817925,147.6633011
113.5,124.2390993,135.9096813,148.1561991
114.5,124.5943049,136.3342577,148.6458598
115.5,124.9461775,136.7556923,149.132494
116.5,125.2950434,137.1741794,149.6163372
117.5,125.6412524,137.5899378,150.0976507
118.5,125.9851773,138.0032114,150.5767217
119.5,126.3272131,138.4142703,151.0538639
120.5,126.6677753,138.8234114,151.5294179
121.5,127.0072991,139.2309592,152.0037511
122.5,127.3462381,139.6372663,152.4772579
123.5,127.6850624,140.042714,152.9503596
124.5,128.0242572,140.4477127,153.4235035
125.5,128.3643208,140.8527022,153.8971624
126.5,128.7057627,141.2581515,154.3718335
127.5,129.0491015,141.6645592,154.8480367
128.5,129.394862,142.072452,155.3263129
129.5,129.7435732,142.4823852,155.8072211
130.5,130.095765,142.8949403,156.2913356
131.5,130.4519655,143.3107241,156.7792423
132.5,130.8126976,143.7303663,157.2715342
133.5,131.1784756,144.1545167,157.7688063
134.5,131.5498015,144.5838414,158.27165
135.5,131.9271616,145.0190192,158.7806462
136.5,132.311022,145.4607359,159.2963578
137.5,132.7018251,145.9096784,159.8193221
138.5,133.0999854,146.3665278,160.3500415
139.5,133.5058853,146.8319513,160.8889743
140.5,133.9198714,147.3065929,161.4365245
141.5,134.34225,147.7910635,161.993032
142.5,134.773284,148.2859294,162.5587616
143.5,135.2131887,148.7917006,163.133893
144.5,135.6621289,149.3088178,163.7185106
145.5,136.1202156,149.8376391,164.3125939
146.5,136.5875035,150.3784267,164.9160089
147.5,137.0639883,150.9313331,165.5285004
148.5,137.5496052,151.4963887,166.1496863
149.5,138.0442266,152.0734897,166.7790531
150.5,138.5476617,152.6623878,167.4159536
151.5,139.0596548,153.2626819,168.0596069
152.5,139.5798855,153.8738124,168.7091009
153.5,140.1079685,154.495058,169.3633976
154.5,140.6434536,155.1255365,170.0213408
155.5,141.1858268,155.7642086,170.6816665
156.5,141.7345116,156.4098858,171.3430163
157.5,142.2888712,157.0612415,172.0039535
158.5,142.8482077,157.7168289,172.662978
159.5,143.4117718,158.3750929,173.3185527
160.5,143.9787585,159.034399,173.9691164
161.5,144.5483179,159.6930501,174.6131123
162.5,145.1195552,160.3493168,175.2490052
163.5,145.6915401,161.0014586,175.8753066
164.5,146.2633119,161.6477515,176.490594
165.5,146.8338868,162.2865119,177.0935299
166.5,147.4022657,162.9161202,177.6828795
167.5,147.9674393,163.535045,178.2575211
168.5,148.5284089,164.1418486,178.8164693
169.5,149.0841789,164.7352199,179.3588685
170.5,149.6337753,165.3139755,179.8840066
171.5,150.1762526,165.8770715,180.3913154
172.5,150.7107013,166.4236087,180.8803698
173.5,151.2362566,166.9528354,181.3508837
174.5,151.7521046,167.4641466,181.8027041
175.5,152.2574887,167.9570814,182.2358034
176.5,152.7517151,168.4313175,182.6502694
177.5,153.2341567,168.8866644,183.0462946
178.5,153.7042563,169.3230548,183.4241646
179.5,154.1615288,169.7405351,183.7842466
180.5,154.6055622,170.139255,184.1269767
181.5,155.0360175,170.5194567,184.4528488
182.5,155.452628,170.881464,184.7624031
183.5,155.8551976,171.2256717,185.0562159
184.5,156.243598,171.5525345,185.3348893
185.5,156.6177662,171.8625576,185.5990431
186.5,156.9777005,172.1562865,185.8493063
187.5,157.3234565,172.4342983,186.0863109
188.5,157.6551432,172.6971935,186.3106859
189.5,157.9729166,172.9455898,186.5230505
190.5,158.2769793,173.180112,186.7240141
191.5,158.5675712,173.4013896,186.914169
192.5,158.8449655,173.6100518,187.0940877
193.5,159.1094689,173.8067179,187.2643258
194.5,159.3614112,173.9919998,187.4254148
195.5,159.6011441,174.1664951,187.5778643
196.5,159.8290369,174.3307855,187.7221607
197.5,160.0454725,174.4854344,187.8587671
198.5,160.2508441,174.6309856,187.9881233
199.5,160.4455519,174.7679617,188.1106465
200.5,160.6300005,174.8968634,188.2267311
201.5,160.8045956,175.0181691,188.3367503
202.5,160.9697424,175.1323345,188.4410559
203.5,161.1258433,175.2397926,188.5399798
204.5,161.2732955,175.340954,188.6338345
205.5,161.4124903,175.4362071,188.7229142
206.5,161.5438112,175.5259191,188.8074955
207.5,161.6676329,175.6104358,188.8878386
208.5,161.7843202,175.690083,188.9641878
209.5,161.8942273,175.7651671,189.0367727
210.5,161.9976976,175.8359757,189.1058089
211.5,162.0950624,175.9027788,189.1714988
212.5,162.1866414,175.9658293,189.2340323
213.5,162.272742,176.0253641,189.2935878
214.5,162.3536592,176.081605,189.3503326
215.5,162.429676,176.1347593,189.4044237
216.5,162.501063,176.1850208,189.4560086
217.5,162.5680787,176.2325707,189.5052256
218.5,162.6309697,176.2775781,189.5522044
219.5,162.689971,176.3202008,189.5970671
220.5,162.7453061,176.3605864,189.6399279
221.5,162.7971876,176.3988725,189.6808943
222.5,162.8458172,176.4351874,189.7200672
223.5,162.8913862,176.469651,189.7575413
224.5,162.9340759,176.5023751,189.7934056
225.5,162.9740581,176.533464,189.8277438
226.5,163.0114951,176.5630153,189.8606344
227.5,163.0465405,176.5911197,189.8921514
228.5,163.0793392,176.6178621,189.9223642
229.5,163.1100283,176.6433219,189.9513383
230.5,163.1387368,176.6675729,189.9791351
231.5,163.1655866,176.6906844,190.0058126
232.5,163.1906925,176.712721,190.0314253
233.5,163.2141625,176.733743,190.0560245
234.5,163.2360985,176.753807,190.0796588
235.5,163.2565964,176.7729657,190.1023738
236.5,163.2757461,176.7912687,190.1242124
237.5,163.2936325,176.8087622,190.1452154
238.5,163.3103353,176.8254895,190.1654212
239.5,163.3259293,176.8414914,190.1848658
240,163.3333326,176.8492322,190.1943135
